Code du Point de Vente,Raison Sociale,Code Postal,Ville,Code Chef de Secteur Henkel,"Total
Famille",Famille,"Total
annuel
2022","Total
annuel
2023","Total
annuel
Evol","Total
YTD
2022","Total
YTD
2023","Total
YTD
Evol","Janvier
2022","Janvier
2023","Janvier
Evol","Février
2022","Février
2023","Février
Evol","Mars
2022","Mars
2023","Mars
Evol","Avril
2022","Avril
2023","Avril
Evol","Mai
2022","Mai
2023","Mai
Evol","Juin
2022","Juin
2023","Juin
Evol","Juillet
2022","Juillet
2023","Juillet
Evol","Août
2022","Août
2023","Août
Evol","Septembre
2022","Septembre
2023","Septembre
Evol","Octobre
2022","Octobre
2023","Octobre
Evol","Novembre
2022","Novembre
2023","Novembre
Evol","Décembre
2022","Décembre
2023","Décembre
Evol"
20r4u,BRICOMARCHE - B442,77140,NEMOURS,283,,-    REVÊTEMENTS - COLLES SOLS,1283,1718,,1283,1718,"33,85%",,254,,,,,481,186,"-61,32%",,56,,162,126,"-22,42%",,104,,201,149,"-25,72%",120,112,"-7,15%",72,93,"30,09%",,452,,193,140,"-27,45%",55,47,"-14,79%"
20r4u,BRICOMARCHE - B442,77140,NEMOURS,283,,-    AUTRES,1677,1146,,1677,1146,"-31,67%",446,,,116,,,,65,,264,139,"-47,27%",156,65,"-58,74%",58,139,"139,26%",,,,132,204,"54,46%",190,65,"-65,99%",132,204,"54,46%",121,267,"119,96%",61,,
20r4u,BRICOMARCHE - B442,77140,NEMOURS,283,,-    COLLES DE PAPETERIE,242,43,,242,43,"-82,32%",77,43,"-44,72%",,,,,,,81,,,,,,41,,,,,,,,,,,,,,,,,,43,,
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,TOTAL HENKEL,,27387,20266,-26%,27387,20266,-26%,2949,1679,"-43,06%",3952,2164,"-45,24%",4018,1908,"-52,52%",3158,1059,"-66,47%",1098,2733,"149,02%",791,937,"18,46%",953,1463,"53,58%",1632,1755,"7,51%",2385,1021,"-57,21%",2426,2345,"-3,36%",1572,1740,"10,69%",2454,1463,"-40,39%"
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,TOTAL HENKEL Indirect,26013,20266,"-22,09%",26013,20266,"-22,09%",3185,1679,"-47,28%",2342,2164,"-7,60%",4018,1908,"-52,52%",3158,1059,"-66,47%",1098,2733,"149,02%",791,937,"18,46%",953,1463,"53,58%",1632,1755,"7,51%",2385,1021,"-57,21%",2426,2345,"-3,36%",1572,1740,"10,69%",2454,1463,"-40,39%"
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    MASTICS,13364,9287,"-30,51%",13364,9287,"-30,51%",1514,557,"-63,22%",3250,1256,"-61,35%",1347,955,"-29,11%",1468,348,"-76,31%",478,1384,"189,41%",222,394,"77,64%",663,710,"7,14%",450,778,"72,64%",1049,592,"-43,56%",1005,935,-7%,785,847,8%,1133,532,"-53,05%"
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    COLLES DE FIXATION,4809,3872,"-19,49%",4809,3872,"-19,49%",683,495,"-27,50%",147,172,"17,59%",1273,364,"-71,37%",154,239,"55,37%",112,477,"324,01%",393,178,"-54,70%",173,369,"113,37%",277,102,"-63,04%",436,224,"-48,54%",325,551,"69,56%",249,302,"21,21%",588,398,"-32,35%"
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    COLLES INSTANTANÉES,1937,1400,,1937,1400,"-27,73%",202,245,"21,20%",,144,,254,189,"-25,57%",324,,,,40,,,86,,36,,,501,181,"-63,93%",279,80,"-71,22%",55,238,"333,41%",81,45,"-44,89%",206,152,"-26,28%"
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    COLLES BOIS - CONTACT,962,586,,962,586,"-39,09%",125,,,36,20,"-44,97%",123,32,"-73,66%",394,72,"-81,64%",20,137,"585,03%",,48,,32,41,"28,17%",47,39,"-17,18%",20,,,31,75,"142,61%",83,20,"-76,25%",52,102,"95,84%"
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,1414,1015,,1414,1015,"-28,23%",58,140,"140,60%",238,,,136,122,"-10,08%",385,12,-97%,63,91,"44,27%",110,59,"-46,56%",49,257,"422,02%",137,56,"-59,39%",80,,,,67,,129,115,"-10,70%",29,96,"231,82%"
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    ADHÉSIFS,987,681,,987,681,"-31,04%",347,31,"-91,18%",58,,,91,37,"-58,68%",33,52,"59,38%",48,40,"-15,70%",16,149,"811,40%",,40,,48,116,"142,59%",200,64,"-68,09%",54,52,"-4,37%",27,,,65,100,"53,04%"
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    ABSORBEURS D'HUMIDITÉ,941,1290,,941,1290,"37,14%",-100,126,,,,,,,,,181,,,,,26,24,"-7,71%",,,,,370,,204,,,642,313,"-51,22%",96,275,"186,30%",72,,
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    MOUSSES EXPANSIVES,466,1130,,466,1130,"142,73%",,,,,396,,,131,,,86,,217,344,"58,83%",,,,,,,,86,,,,,,,,,86,,249,,
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    RENO DECO,1490,768,,1490,768,"-48,44%",119,85,"-29,04%",81,112,"37,72%",531,76,"-85,70%",283,68,"-75,90%",88,127,"44,25%",24,,,,45,,82,27,"-66,57%",78,60,"-22,41%",64,35,"-45,43%",80,49,"-37,85%",61,84,"38,56%"
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    REVÊTEMENTS - COLLES SOLS,466,172,,466,172,"-62,97%",,,,143,,,,,,,,,72,93,"30,09%",,,,,,,50,,,40,,,118,79,"-32,76%",42,,,,,
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    AUTRES,511,65,,511,65,"-87,38%",,,,,65,,264,,,116,,,,,,,,,,,,,,,,,,132,,,,,,,,
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,TOTAL HENKEL Direct,1374,,,1374,,,-236,,,1610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20rka,BRICOMARCHE - B401,94290,VILLENEUVE LE ROI,283,,-    COLLES DE PAPETERIE,41,,,41,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,TOTAL HENKEL,,32038,27095,"-15,43%",32038,27095,"-15,43%",4154,1571,"-62,18%",4150,1247,"-69,94%",6019,2056,"-65,85%",3040,839,"-72,39%",1486,2559,"72,13%",1971,3863,"96,02%",1983,873,"-55,97%",1449,5395,"272,24%",1663,1900,"14,23%",2324,2899,"24,74%",1843,2173,"17,93%",1956,1720,"-12,04%"
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,TOTAL HENKEL Indirect,32038,27095,"-15,43%",32038,27095,"-15,43%",4154,1571,"-62,18%",4150,1247,"-69,94%",6019,2056,"-65,85%",3040,839,"-72,39%",1486,2559,"72,13%",1971,3863,"96,02%",1983,873,"-55,97%",1449,5395,"272,24%",1663,1900,"14,23%",2324,2899,"24,74%",1843,2173,"17,93%",1956,1720,"-12,04%"
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    MASTICS,13441,10980,"-18,31%",13441,10980,"-18,31%",1944,546,"-71,89%",1673,373,"-77,69%",2440,1331,"-45,44%",1219,469,"-61,52%",625,944,"50,90%",853,1031,"20,76%",1103,446,"-59,54%",723,2136,"195,59%",859,885,"3,03%",698,1454,"108,19%",624,696,"11,54%",681,670,"-1,66%"
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    COLLES DE FIXATION,6154,4282,,6154,4282,"-30,43%",469,437,"-6,85%",1240,151,"-87,84%",1623,245,"-84,93%",625,,,180,571,"217,06%",424,979,"131,07%",414,40,"-90,26%",154,509,"230,27%",252,306,"21,56%",255,569,"122,91%",303,176,"-42,07%",214,299,"39,61%"
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    COLLES INSTANTANÉES,3094,2661,,3094,2661,"-13,99%",647,139,"-78,48%",144,144,"0,42%",527,168,"-68,21%",224,,,169,157,"-6,83%",130,1009,"674,93%",122,,,67,478,"617,66%",187,,,253,131,"-48,20%",158,230,"45,81%",467,205,"-56,08%"
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    COLLES BOIS - CONTACT,1319,987,"-25,17%",1319,987,"-25,17%",267,21,"-92,10%",126,20,"-84,43%",185,20,"-89,34%",117,126,"8,16%",81,227,"178,19%",130,127,"-2,72%",65,71,"9,48%",29,104,"257,49%",54,80,"48,67%",89,32,"-63,83%",65,82,"26,94%",110,77,"-30,23%"
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,1267,1033,,1267,1033,"-18,42%",217,75,"-65,64%",,35,,299,56,"-81,42%",148,72,"-51,25%",64,98,"51,68%",80,225,"181,65%",52,,,80,114,"41,98%",116,91,"-21,50%",113,155,"37,01%",,62,,97,51,"-47,40%"
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    ADHÉSIFS,1408,1494,,1408,1494,"6,09%",,189,,128,126,"-2,01%",277,82,"-70,47%",169,40,"-76,14%",247,154,"-37,66%",180,330,"83,29%",83,74,"-11,22%",74,248,"234,90%",62,83,"33,98%",122,133,"9,32%",31,37,"22,35%",37,,
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    ABSORBEURS D'HUMIDITÉ,2115,2430,,2115,2430,"14,93%",215,96,"-55,49%",161,74,"-54,02%",261,,,,,,,329,,92,98,"6,94%",,71,,21,960,"4574,53%",134,216,"61,02%",656,128,"-80,44%",416,158,"-62,06%",159,300,"88,62%"
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    MOUSSES EXPANSIVES,1196,1418,,1196,1418,"18,51%",198,,,434,,,,,,198,131,"-33,80%",,,,,,,,,,118,562,"377,96%",,183,,124,,,124,455,"267,28%",,86,
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    RENO DECO,1464,1033,,1464,1033,"-29,44%",119,68,"-42,75%",244,132,"-45,89%",291,156,"-46,58%",340,,,48,,,81,,,87,78,"-10,40%",12,220,"1737,49%",,57,,13,77,"514,12%",123,212,"73,04%",106,33,"-69,04%"
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    REVÊTEMENTS - COLLES SOLS,156,252,,156,252,"61,06%",,,,,,,,,,,,,72,79,"10,73%",,,,,93,,,,,,,,,79,,,,,85,,
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    AUTRES,306,525,,306,525,"71,69%",,,,,193,,116,,,,,,,,,,65,,58,,,132,65,-51%,,,,,139,,,65,,,,
20rkf,BRICOMARCHE - B325,94440,VILLECRESNES,283,,-    COLLES DE PAPETERIE,118,,,118,,,77,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,
20nn7,BRICOMARCHE - B292,27140,GISORS,292,TOTAL HENKEL,,37510,30981,"-17,41%",37510,30981,"-17,41%",3840,2990,"-22,14%",5731,1363,"-76,22%",3556,2027,"-42,99%",4346,2775,"-36,15%",2752,3626,"31,75%",2402,2680,"11,57%",1879,2364,"25,77%",2520,2556,"1,41%",2874,2381,"-17,14%",2501,3923,"56,86%",2800,1606,"-42,64%",2310,2691,"16,51%"
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,TOTAL HENKEL Indirect,36859,30981,"-15,95%",36859,30981,"-15,95%",3476,2990,-14%,5731,1363,"-76,22%",3269,2027,"-37,97%",4346,2775,"-36,15%",2752,3626,"31,75%",2402,2680,"11,57%",1879,2364,"25,77%",2520,2556,"1,41%",2874,2381,"-17,14%",2501,3923,"56,86%",2800,1606,"-42,64%",2310,2691,"16,51%"
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    MASTICS,16554,13247,"-19,98%",16554,13247,"-19,98%",1360,1170,"-14,01%",2820,736,"-73,92%",1022,988,"-3,26%",2309,1551,"-32,85%",1460,1363,"-6,65%",1246,1201,"-3,61%",630,1222,"93,87%",1210,996,"-17,69%",1507,1252,"-16,93%",660,1193,"80,82%",1739,571,"-67,14%",591,1005,"70,02%"
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    COLLES DE FIXATION,7045,7400,"5,03%",7045,7400,"5,03%",526,1306,"148,17%",1337,393,"-70,61%",1452,332,"-77,16%",796,236,"-70,37%",221,1133,"411,57%",293,761,"159,95%",451,520,"15,35%",546,516,"-5,49%",337,206,"-38,77%",421,1178,"179,98%",438,187,"-57,37%",228,633,"177,54%"
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    COLLES INSTANTANÉES,2250,1684,,2250,1684,"-25,15%",101,-119,,143,76,"-46,89%",180,128,"-29,09%",,187,,261,140,"-46,37%",248,194,"-21,91%",115,205,"78,79%",235,102,"-56,46%",,117,,119,222,"86,46%",155,353,"127,55%",694,80,"-88,45%"
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    COLLES BOIS - CONTACT,1309,860,,1309,860,"-34,35%",181,64,"-64,98%",94,,,190,20,"-89,65%",135,135,"0,18%",117,133,"13,66%",95,39,"-59,03%",78,129,"65,39%",68,74,"8,98%",26,39,"48,63%",162,92,"-43,55%",131,41,"-68,63%",31,95,"206,42%"
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,1317,796,,1317,796,"-39,54%",189,59,"-68,88%",146,,,,,,328,175,"-46,80%",114,59,"-48,36%",73,190,"159,18%",,12,,99,87,"-12,29%",92,84,"-8,56%",93,53,"-43,44%",52,11,"-78,87%",131,69,"-47,62%"
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    ADHÉSIFS,1409,1006,,1409,1006,"-28,62%",99,128,"28,53%",38,19,"-50,16%",65,40,"-38,33%",234,78,"-66,62%",165,134,"-18,73%",204,123,"-39,88%",81,,,51,52,"1,17%",51,19,"-63,59%",65,115,"76,85%",64,78,"21,27%",292,221,"-24,27%"
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    ABSORBEURS D'HUMIDITÉ,2510,2566,,2510,2566,"2,22%",825,189,"-77,14%",81,24,"-69,81%",221,157,"-29,20%",,226,,61,158,"160,08%",,30,,195,,,81,308,"281,97%",284,383,"34,68%",616,662,"7,47%",100,204,"104,65%",47,226,"378,78%"
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    MOUSSES EXPANSIVES,1754,1169,,1754,1169,"-33,35%",237,79,"-66,53%",235,,,167,86,"-48,27%",198,86,"-56,53%",201,96,"-52,12%",,86,,107,131,"22,62%",79,86,"8,94%",236,131,"-44,30%",,183,,90,117,"29,22%",203,86,"-57,53%"
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    RENO DECO,2270,1441,"-36,54%",2270,1441,"-36,54%",217,54,"-75,11%",516,116,"-77,59%",259,277,"6,97%",346,55,"-84,17%",37,179,"379,05%",111,57,"-48,88%",142,144,"1,48%",112,68,"-38,89%",128,103,"-19,17%",281,162,"-42,11%",30,44,"45,39%",92,182,"97,60%"
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    REVÊTEMENTS - COLLES SOLS,566,233,,566,233,"-58,88%",,,,321,,,,,,,47,,,93,,,,,80,,,40,,,40,47,"16,05%",85,,,,,,,47,
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    AUTRES,484,533,,484,533,"10,12%",105,62,"-40,87%",,,,,,,,,,115,139,"20,63%",132,,,,,,,267,,132,,,,65,,,,,,,
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,-    COLLES DE PAPETERIE,41,48,,41,48,"17,16%",,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,48,
20nn7,BRICOMARCHE - B292,27140,GISORS,292,,TOTAL HENKEL Direct,651,,,651,,,364,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20pnf,BRICOMARCHE - B321,60401,NOYON,292,TOTAL HENKEL,,35447,28941,"-18,35%",35447,28941,"-18,35%",5832,3064,"-47,45%",5569,4460,"-19,91%",2449,958,"-60,89%",2170,1454,"-32,97%",2238,1898,"-15,19%",2132,3074,"44,17%",2221,3346,"50,67%",2289,1986,"-13,23%",2728,1853,"-32,10%",3576,3773,"5,50%",2237,2146,"-4,09%",2007,929,"-53,71%"
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,TOTAL HENKEL Direct,4210,4377,,4210,4377,"3,98%",1530,,,1210,2567,"112,25%",,,,,,,,,,643,1810,"181,54%",,,,,,,827,,,,,,,,,,,
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,TOTAL HENKEL Indirect,31237,24564,"-21,36%",31237,24564,"-21,36%",4302,3064,"-28,76%",4359,1893,"-56,58%",2449,958,"-60,89%",2170,1454,"-32,97%",2238,1898,"-15,19%",1489,1264,"-15,13%",2221,3346,"50,67%",2289,1986,"-13,23%",1901,1853,"-2,57%",3576,3773,"5,50%",2237,2146,"-4,09%",2007,929,"-53,71%"
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,-    MASTICS,15183,12689,"-16,43%",15183,12689,"-16,43%",1966,1328,"-32,46%",3207,2277,-29%,1016,226,"-77,80%",742,598,"-19,35%",738,794,"7,59%",673,1355,"101,45%",1022,1479,"44,66%",843,807,"-4,29%",995,1163,"16,86%",1584,1280,"-19,20%",1264,1019,"-19,40%",1133,364,"-67,89%"
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,-    COLLES DE FIXATION,7217,5886,,7217,5886,"-18,45%",1489,753,"-49,45%",1327,1510,"13,77%",385,239,"-37,93%",138,238,"72,05%",320,239,"-25,37%",874,839,"-4,01%",341,532,"56,24%",438,434,"-0,74%",985,105,"-89,33%",428,414,"-3,28%",129,584,"351,78%",364,,
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,-    COLLES INSTANTANÉES,2308,1487,,2308,1487,"-35,57%",528,312,"-40,84%",109,,,192,,,68,,,396,178,"-55,07%",127,99,"-21,57%",182,172,"-5,46%",133,40,"-69,59%",269,62,"-76,88%",37,409,"991,35%",175,133,"-24,18%",93,81,"-12,44%"
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,-    COLLES BOIS - CONTACT,1321,960,"-27,31%",1321,960,"-27,31%",133,86,"-35,38%",163,61,"-62,60%",370,32,"-91,25%",58,69,"18,48%",38,41,"7,68%",58,146,"150,57%",78,189,"141,44%",49,59,"19,24%",47,54,"13,15%",144,89,"-38,28%",150,93,"-38,33%",31,41,"33,66%"
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,1280,984,,1280,984,"-23,13%",355,98,"-72,48%",196,56,"-71,63%",,56,,154,139,"-9,61%",153,98,"-35,83%",52,35,"-32,02%",107,126,"17,68%",31,118,"277,35%",52,35,"-32,02%",52,171,"229,10%",129,53,"-59,07%",,,
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,-    ADHÉSIFS,1228,774,,1228,774,"-36,96%",135,17,"-87,27%",52,22,"-58,35%",153,22,"-85,90%",323,33,"-89,68%",129,146,"12,99%",86,83,"-3,78%",77,97,"25,16%",99,85,"-14,85%",52,52,"0,97%",,74,,37,22,"-41,82%",85,123,"44,85%"
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,-    ABSORBEURS D'HUMIDITÉ,1409,1442,,1409,1442,"2,38%",,126,,,107,,166,,,,,,200,71,"-64,28%",21,221,"978,81%",41,71,"73,60%",108,96,"-10,57%",,,,774,595,"-23,22%",100,48,"-51,99%",,107,
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,-    MOUSSES EXPANSIVES,1515,1186,,1515,1186,"-21,73%",630,,,,131,,,86,,,86,,,,,,,,277,299,"8,15%",118,86,"-26,63%",90,,,124,314,"153,24%",79,86,"8,94%",198,96,"-51,28%"
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,-    RENO DECO,2987,2522,"-15,57%",2987,2522,"-15,57%",523,283,"-45,83%",515,158,"-69,31%",168,297,"77,27%",424,152,"-64,23%",155,202,"30,44%",202,230,"14,14%",37,242,"547,99%",281,196,"-30,15%",167,187,"11,83%",240,350,"45,96%",173,109,"-37,15%",104,116,"12,46%"
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,-    REVÊTEMENTS - COLLES SOLS,236,135,,236,135,"-42,69%",74,,,,,,,,,,,,50,,,40,,,,,,,,,72,56,"-21,93%",,79,,,,,,,
20pnf,BRICOMARCHE - B321,60401,NOYON,292,,-    AUTRES,763,875,,763,875,"14,78%",,62,,,139,,,,,264,139,"-47,27%",58,128,"120,66%",,65,,58,139,"139,26%",190,65,"-65,99%",,139,,193,,,,,,,,
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,TOTAL HENKEL,,18526,14540,"-21,52%",18526,14540,"-21,52%",2254,1322,"-41,34%",1916,1060,"-44,70%",2125,870,"-59,08%",2097,787,"-62,49%",777,1779,"129,05%",1019,1330,"30,56%",1501,1308,"-12,88%",1372,1996,"45,53%",1405,1177,"-16,23%",1545,1079,"-30,18%",985,1221,"23,92%",1532,613,"-59,96%"
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,TOTAL HENKEL Indirect,18526,14540,"-21,52%",18526,14540,"-21,52%",2254,1322,"-41,34%",1916,1060,"-44,70%",2125,870,"-59,08%",2097,787,"-62,49%",777,1779,"129,05%",1019,1330,"30,56%",1501,1308,"-12,88%",1372,1996,"45,53%",1405,1177,"-16,23%",1545,1079,"-30,18%",985,1221,"23,92%",1532,613,"-59,96%"
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,-    MASTICS,7268,6589,"-9,34%",7268,6589,"-9,34%",1015,483,"-52,43%",761,507,"-33,32%",934,354,"-62,15%",528,463,"-12,44%",436,926,"112,36%",561,561,"0,13%",843,630,"-25,21%",472,1083,"129,41%",570,383,"-32,84%",402,432,"7,68%",228,563,"146,30%",518,204,"-60,58%"
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,-    COLLES DE FIXATION,4857,3716,,4857,3716,"-23,49%",414,351,"-15,28%",478,241,"-49,57%",689,331,"-51,96%",772,138,"-82,13%",122,411,"235,86%",,462,,288,313,"8,51%",348,332,"-4,60%",606,280,"-53,76%",339,451,"33,21%",358,230,"-35,77%",444,176,"-60,29%"
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,-    COLLES INSTANTANÉES,681,606,,681,606,"-10,96%",,290,,183,,,161,,,,62,,,,,100,98,"-2,03%",,,,52,,,,97,,37,,,91,,,55,59,"6,77%"
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,-    COLLES BOIS - CONTACT,690,621,,690,621,"-9,99%",,101,,,157,,193,92,"-52,55%",68,,,61,32,"-47,05%",,,,69,77,"10,72%",100,74,"-26,19%",34,20,"-42,05%",52,,,30,28,"-7,48%",83,41,"-50,25%"
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,-    COLLES MULTI-USAGES - EPOXY - SPECIALITE,729,321,,729,321,"-55,99%",111,-5,,,,,115,,,103,62,"-39,68%",,31,,107,56,"-48,27%",49,,,,59,,27,56,"102,18%",16,,,107,62,"-41,44%",93,,
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,-    ADHÉSIFS,686,578,,686,578,"-15,87%",119,50,"-57,53%",38,67,"77,32%",33,,,153,40,"-73,77%",19,147,"683,39%",35,33,"-5,13%",45,103,"127,95%",62,33,"-45,96%",55,22,"-60,72%",61,19,"-69,23%",20,63,"218,18%",48,,
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,-    ABSORBEURS D'HUMIDITÉ,1308,721,,1308,721,"-44,89%",401,,,,,,,,,,,,,,,,,,,24,,103,383,"270,03%",,169,,627,24,"-96,12%",24,96,"307,96%",154,24,"-84,22%"
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,-    RENO DECO,1536,1045,,1536,1045,"-31,94%",35,52,"48,64%",259,88,"-66,16%",,94,,472,21,"-95,49%",40,231,"479,99%",,119,,206,21,"-89,67%",176,33,"-81,34%",71,150,"110,41%",13,14,"8,41%",127,114,"-10,31%",138,109,"-20,93%"
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,-    AUTRES,288,342,,288,342,"18,82%",,,,,,,,,,,,,98,,,132,,,,139,,58,,,,,,,139,,,65,,,,
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,-    MOUSSES EXPANSIVES,441,,,441,,,159,,,198,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,
20pnp,BRICOMARCHE - B416,60120,BRETEUIL,292,,-    COLLES DE PAPETERIE,41,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,
20pnr,BRICOMARCHE - B190,60800,CREPY EN VALOIS,292,TOTAL HENKEL,,57747,43092,"-25,38%",57747,43092,"-25,38%",9554,4631,"-51,53%",7185,2231,"-68,95%",4914,4251,"-13,50%",8349,2545,"-69,52%",2748,3357,"22,18%",2338,4737,"102,56%",2662,2325,"-12,67%",3867,4953,"28,10%",4497,4250,"-5,49%",3074,3908,"27,17%",4221,2821,"-33,17%",4339,3083,"-28,94%"
20pnr,BRICOMARCHE - B190,60800,CREPY EN VALOIS,292,,TOTAL HENKEL Direct,4394,1634,,4394,1634,"-62,80%",1610,,,1692,,,1091,,,,,,,,,,540,,,,,,,,,,,,1094,,,,,,,
20pnr,BRICOMARCHE - B190,60800,CREPY EN VALOIS,292,,TOTAL HENKEL Indirect,53353,41458,"-22,30%",53353,41458,"-22,30%",7944,4631,"-41,70%",5493,2231,"-59,39%",3823,4251,"11,20%",8349,2545,"-69,52%",2748,3357,"22,18%",2338,4197,"79,47%",2662,2325,"-12,67%",3867,4953,"28,10%",4497,4250,"-5,49%",3074,2814,"-8,44%",4221,2821,"-33,17%",4339,3083,"-28,94%"
20pnr,BRICOMARCHE - B190,60800,CREPY EN VALOIS,292,,-    MASTICS,26698,19675,"-26,30%",26698,19675,"-26,30%",4476,2034,"-54,56%",2209,608,"-72,49%",1961,2463,"25,63%",3916,875,"-77,66%",1316,1660,"26,14%",1302,2287,"75,62%",1311,1067,"-18,62%",2091,2574,"23,08%",2187,1387,"-36,59%",1618,2463,"52,21%",2165,1174,"-45,78%",2145,1084,"-49,47%"
20pnr,BRICOMARCHE - B190,60800,CREPY EN VALOIS,292,,-    COLLES DE FIXATION,9531,7662,"-19,61%",9531,7662,"-19,61%",1101,703,"-36,13%",2540,601,"-76,35%",612,688,"12,48%",1165,584,"-49,89%",189,404,"114,19%",233,1191,"411,20%",675,177,"-73,75%",542,384,"-29,11%",837,1302,"55,53%",406,546,"34,51%",698,372,"-46,72%",534,710,"32,94%"
